comfort_level,time_video,yolo_count_sum
"3,3",95.984,6
"3,5",168.443,12
3,250.737,22
"3,999999",302.203,13
"3,3",351.191,23
"3,3",396.962,18
"2,8",442.61,22
"2,8",489.092,18
