comfort_level,time_video,yolo_count_sum
"4,599999",66.527,19
"4,299999",116.437,41
"3,899999",171.837,38
"3,3",220.511,59
3,274.069,59
"3,4",341.578,85
3,387.994,42
"2,7",433.137,50
