comfort_level,time_video,yolo_count_sum
"4,199999",92.865,45
"4,199999",138.507,82
"4,199999",182.762,125
"4,2",235.738,156
"4,199999",290.904,172
"4,199999",340.47,162
"4,199999",389.935,163
