comfort_level,time_video,yolo_count_sum
"4,5",63.1,23
"4,499999",108.491,57
"4,5",156.238,124
"4,5",205.63,167
"4,299999",251.622,180
"4,199999",297.923,180
"4,2",347.345,204
4,395.086,222
