comfort_level,time_video,yolo_count_sum
"4,399999",66.795,11
"4,099999",121.652,40
"4,199999",170.919,47
"4,3",220.864,60
"4,199999",282.345,66
"4,199999",340.724,86
"4,2",395.103,83
"4,199999",448.058,59
