comfort_level,time_video,yolo_count_sum
"4,899999",84.934,25
"3,999999",136.608,43
"4,199999",202.016,137
"4,499999",289.424,254
"4,299999",350.013,184
"4,299999",405.547,179
"4,199999",454.7,170
"4,299999",536.222,297
