comfort_level,time_video,yolo_count_sum
"4,9",71.975,41
"4,899998",152.314,107
"4,899999",197.138,130
"4,899998",244.154,206
"4,899999",289.209,193
"4,899999",335.911,255
"4,899999",408.031,311
"4,899999",454.182,213
"4,899998",507.444,175
