comfort_level,time_video,yolo_count_sum
"4,999999",61.874,5
"3,5",116.754,18
"3,2",170.202,25
"2,6",219.994,24
"2,5",299.872,60
"2,4",351.04,51
"2,200001",401.129,79
"2,5",455.178,104
2,510.58,99
