comfort_level,time_video,yolo_count_sum
"4,099999",89.777,21
"3,599999",136.734,25
"3,5",184.166,33
"3,2",251.888,45
"3,9",344.262,82
"3,899999",390.405,65
"3,999999",435.095,58
"4,199999",494.199,59
