comfort_level,time_video,yolo_count_sum
"3,8",69.759,28
"3,6",118.346,49
"3,3",162.456,61
"3,3",206.348,110
"3,4",252.049,115
"3,4",311.766,124
"3,3",356.375,161
"3,1",400.521,188
"2,9",446.979,155
