comfort_level,time_video,yolo_count_sum
"4,6",75.228,21
"4,499999",132.527,79
"4,399999",181.136,125
"4,199999",232.814,93
"4,199999",295.563,167
"3,999999",340.449,160
"4,099999",387.21,252
4,437.816,230
