comfort_level,time_video,yolo_count_sum
"4,5",76.611,0
"1,5",131.854,23
"2,000001",183.887,43
"2,000001",232.156,57
"1,5",284.271,59
"1,5",335.237,111
"1,500001",382.008,74
"1,5",430.085,76
"1,5",477.666,16
