comfort_level,time_video,yolo_count_sum
5,62.758,2
5,108.521,9
"4,9",152.439,28
"4,8",198.206,30
"4,7",242.673,31
"4,6",287.93,29
"4,4",331.627,33
"4,200001",376.101,32
