comfort_level,time_video,yolo_count_sum
"1,8",59.731,3
"1,7",106.644,12
"1,6",151.552,14
"1,7",195.46,22
"1,5",242.022,38
"2,000001",289.929,21
"1,8",334.374,43
"1,7",384.166,49
