comfort_level,time_video,yolo_count_sum
5,73.544,14
"4,799999",121.231,36
"4,399999",167.028,80
"4,099999",216.854,88
"3,999999",261.731,84
"3,599999",309.177,81
"3,2",359.39,80
"3,1",405.115,96
