comfort_level,time_video,yolo_count_sum
"2,9",67.951,23
"2,5",110.857,47
"2,000001",161.989,61
"1,8",211.697,59
"1,5",258.026,55
"1,5",306.008,123
"1,4",352.515,128
"1,4",399.035,102
"1,6",442.489,92
