comfort_level,time_video,yolo_count_sum
"3,3",65.374,23
3,114.212,65
"2,7",172.674,92
"2,3",222.272,125
"2,000001",271.259,108
"2,200001",319.629,128
"2,200001",374.217,133
"2,200001",470.929,276
