comfort_level,time_video,yolo_count_sum
"3,799999",93.118,15
"4,1",138.058,12
"3,999999",187.065,35
4,234.498,43
4,280.688,44
4,327.659,35
4,378.771,51
"3,799999",431.025,56
"4,199999",477.777,38
