comfort_level,time_video,yolo_count_sum
5,63.196,4
"4,2",108.126,30
"4,199999",158.677,37
"4,5",204.354,91
"3,9",253.823,125
4,301.648,66
"3,8",349.229,118
"3,5",397.929,100
