comfort_level,time_video,yolo_count_sum
"4,7",62.394,2
"3,9",107.545,9
"3,7",151.344,15
"3,1",196.543,10
"2,5",242.004,15
"2,4",285.843,22
"2,3",329.279,24
"2,3",376.297,16
