comfort_level,time_video,yolo_count_sum
"3,3",59.984,37
3,101.171,114
"3,7",155.276,129
"3,9",209.546,213
"3,999999",253.938,231
"4,099999",308.34,299
4,355.982,287
4,431.274,483
