comfort_level,time_video,yolo_count_sum
"4,499999",62.308,21
"3,999999",107.276,38
"3,899999",161.241,82
"3,799999",205.409,91
"3,599999",253.712,88
"3,599999",302.428,144
"3,5",346.35,111
3,404.202,112
