comfort_level,time_video,yolo_count_sum
3,90.393,23
"4,879773",153.401,15
"2,5",206.511,35
"2,5",256.029,68
"2,300001",313.137,44
"2,400001",358.55,38
"2,4",419.019,72
"2,3",470.611,45
