comfort_level,time_video,yolo_count_sum
"3,5",64.197,10
"3,5",111.971,20
"2,400001",184.302,67
"2,5",229.731,74
"3,5",286.658,91
"3,2",331.487,37
3,374.906,86
3,417.8,187
