comfort_level,time_video,yolo_count_sum
"1,9",60.177,2
2,104.387,26
"1,9",148.351,37
"1,9",193.81,52
"1,9",248.656,53
"1,9",294.651,42
"1,900001",340.447,26
"1,9",384.515,30
