comfort_level,time_video,yolo_count_sum
"4,099999",102.103,12
"3,599999",157.431,34
"3,5",308.438,59
"3,3",355.101,80
"3,699999",406.289,126
"3,599999",453.542,119
"3,799999",519.413,97
"3,699999",590.887,113
