comfort_level,time_video,yolo_count_sum
"4,699999",69.633,7
"4,499999",117.727,8
"4,099999",165.13,8
"4,099999",242.588,42
"3,999999",286.563,27
"3,899999",330.993,33
"3,799999",390.87,67
"3,799999",437.02,42
"3,699999",481.689,14
