comfort_level,time_video,yolo_count_sum
"4,7",67.799,22
"4,599999",119.438,75
"4,399999",167.415,105
"4,599999",221.308,186
"4,5",268.359,155
"4,399999",315.282,135
"4,499999",360.149,168
"4,5",405.824,171
