comfort_level,time_video,yolo_count_sum
4,60.224,12
"3,799999",107.422,52
"3,899999",151.654,73
"3,8",196.273,105
"3,799999",239.521,120
"3,4",287.373,100
"2,5",330.73,86
"1,700001",375.288,65
