comfort_level,time_video,yolo_count_sum
"4,5",61.62,32
"4,199999",106.327,120
"4,3",151.475,209
"4,2",196.071,210
"4,399999",240.852,213
"4,299999",287.621,185
"4,5",331.519,287
"4,499999",378.003,200
