comfort_level,time_video,yolo_count_sum
5,63.971,19
"4,899999",110.133,71
"4,599999",154.854,104
"4,799999",200.25,110
"4,699998",249.434,101
"4,199999",294.137,146
"4,499999",345.59,186
"3,999999",389.592,166
"4,399999",434.96,181
"4,399999",481.963,189
