comfort_level,time_video,yolo_count_sum
5,60.574,3
"4,599999",114.934,18
"3,999999",168.764,41
"4,1",250.091,58
"3,6",330.468,50
"3,899999",381.663,48
"3,9",428.311,46
"3,899999",475.702,36
