comfort_level,time_video,yolo_count_sum
"3,3",62.428,50
"3,5",105.269,105
"4,899999",148.939,137
"3,999999",198.519,257
"4,199999",243.952,178
"4,2",286.668,163
"4,3",330.527,211
"3,7",373.046,328
