comfort_level,time_video,yolo_count_sum
3,61.452,3
"2,8",109.293,15
"2,6",159.461,15
"2,5",204.568,17
"2,5",251.561,18
"2,300001",297.927,23
"2,300001",343.19,32
"2,3",388.444,19
"2,4",434.818,23
