comfort_level,time_video,yolo_count_sum
"4,6",136.071,9
"3,5",196.595,76
"3,599999",280.95,171
"3,599999",337.435,199
"3,599999",381.869,124
"3,6",429.248,158
"3,5",472.717,194
"3,3",522.526,280
