comfort_level,time_video,yolo_count_sum
"4,699999",66.925,6
4,115.279,54
"4,099999",159.35,108
"4,1",203.681,146
4,246.051,134
"4,099999",290.864,103
"4,1",334.308,142
"4,1",377.126,114
