comfort_level,time_video,yolo_count_sum
"3,799999",62.964,6
"3,1",106.761,6
3,153.969,11
"2,8",197.377,13
"2,5",240.22,16
"2,5",285.576,18
"2,400001",346.929,21
"2,3",393.008,21
