comfort_level,time_video,yolo_count_sum
4,62.393,13
"4,1",107.829,54
4,152.103,73
"3,7",198.959,150
"3,7",243.488,145
"3,5",286.885,170
"3,5",330.673,150
3,373.01,179
3,415.415,158
