comfort_level,time_video,yolo_count_sum
"3,500001",70.994,3
"3,3",127.921,9
"2,7",173.664,23
"2,100001",247.681,24
"1,900001",302.3,17
"1,800001",359.314,26
"1,700001",411.565,17
"1,5",470.539,46
"1,3",515.406,23
"1,300001",566.111,33
