comfort_level,time_video,yolo_count_sum
5,77.117,8
5,127.395,28
"4,499999",178.553,42
"3,999999",239.359,43
"3,799999",324.805,76
"3,599999",378.289,73
"3,599999",461.23,55
"3,599999",525.394,44
