comfort_level,time_video,yolo_count_sum
5,62.038,3
"4,9",110.691,32
"4,899999",154.587,28
"4,799999",200.373,54
"4,899999",256.491,32
"4,699999",300.32,31
"4,799999",343.741,47
"4,8",388.839,12
