comfort_level,time_video,yolo_count_sum
5,68.406,27
"4,999999",121.136,96
"4,099999",172.48,129
"3,999999",245.855,242
3,330.406,369
"2,4",380.316,224
"2,4",428.71,140
"2,400001",479.027,183
