comfort_level,time_video,yolo_count_sum
4,69.042,5
"3,5",114.963,14
"3,3",161.209,28
3,207.032,30
"2,5",256.278,36
"2,8",302.942,32
"2,7",347.834,37
"2,6",393.566,27
