comfort_level,time_video,yolo_count_sum
5,98.046,1
5,157.081,6
5,214.68,29
"4,1",266.902,39
"4,099999",314.147,48
"3,699999",368.694,69
"4,099999",414.242,83
"3,8",459.586,90
