comfort_level,time_video,yolo_count_sum
"4,2",64.839,13
"3,9",108.36,40
"3,899999",152.312,89
"3,8",199.026,64
"3,9",242.615,71
"3,9",287.106,88
"3,9",329.429,111
"3,7",372.526,141
"3,699999",415.016,112
"3,6",466.269,105
