comfort_level,time_video,yolo_count_sum
"4,2",61.948,16
"3,3",106.196,50
"2,9",163.137,44
"2,5",211.796,75
"2,300001",268.373,101
"2,200001",328.092,62
"2,200001",379.164,92
"2,000001",444.151,170
