comfort_level,time_video,yolo_count_sum
5,67.405,3
"4,999999",143.485,4
"4,9",200.093,4
"4,299999",258.601,9
"4,299999",346.127,8
"4,299999",412.201,9
"3,9",463.887,8
"3,599999",513.209,13
