comfort_level,time_video,yolo_count_sum
"4,1",82.048,23
"3,899999",202.407,182
4,250.704,6
"4,099999",307.531,191
"4,1",363.571,158
"4,099999",428.821,249
"4,1",488.297,242
"4,099999",543.459,228
